claim_amount,claimant_age,num_prior_claims,time_since_last_claim,policy_tenure_years,suspicious_score,incident_state,submission_channel,fraudulent
8531.831528989971,31,0,8.009972301265256,0.2,0.14768236903733747,NY,Digital,0
8577.052507519707,21,2,2.5193229387084948,10.01874876994059,0.5674000388494815,TX,Agent,0
12854.119002176152,66,1,0.4197473552283413,5.3730726080009585,0.6199589213833697,CA,Agent,1
6483.962459038461,81,1,5.822091605821937,6.569961240081428,0.17375852993147814,CA,Digital,0
6219.393177321157,84,0,15.58157794918723,9.414669180157881,0.3877777709817031,IL,Agent,0
5465.568179380306,35,0,0.42413856757806684,10.95761635988716,0.3106041999361944,CA,Agent,0
9039.94855643874,70,1,8.905081073310525,9.00859585513659,0.274356537708263,TX,Digital,0
10322.43073180223,51,1,10.473988566391391,6.723091496851677,0.17351817434509,IL,Agent,1
7215.131355862813,21,0,38.00030881348765,1.8730779410910048,0.5460718520111802,CA,Agent,1
5399.60880759368,24,1,40.51682574192296,0.2,0.14162867933625428,FL,Agent,0
5438.7969607719015,54,2,25.906519843068885,8.63447681707351,0.3602185497965464,IL,Agent,0
9126.481969561753,46,1,8.493477969967934,10.02609103723343,0.8613641803705153,TX,Digital,1
9358.135428008605,18,0,4.925270131004862,3.556065417485856,0.46031711012046883,OH,Call Center,0
8857.885670762988,80,3,6.936027742997324,5.19066010578381,0.4058896465814353,NY,Agent,0
5836.225731778264,66,1,10.101710333113676,4.328202334843636,0.4784917456109672,OH,Call Center,1
8080.403307666799,51,1,21.880015568782696,4.2482997795329895,0.6948327242905495,NY,Digital,1
7791.71452285182,84,1,15.695106917566536,9.224883551675896,0.33447356072086754,CA,Call Center,0
8046.721491822533,83,3,0.43324119355075197,6.655119398260927,0.4552900684957849,IL,Digital,1
9678.571944870475,83,1,14.362498537939516,5.312465065812993,0.10718207884031851,NY,Agent,0
8058.988871936705,35,0,28.777498019065632,13.972560061531118,0.39499794339108324,CA,Digital,0
9197.283907679737,77,1,43.928896898859165,1.6967373029773194,0.1325631094459444,NY,Agent,0
7668.9476737222285,51,0,1.235313725610453,7.643733244487357,0.33153616850258016,OH,Agent,1
8222.79849672496,66,0,95.57643121383349,2.8530651444834154,0.11072937076354403,NC,Agent,0
9078.220564596351,75,1,13.882058228002318,5.527689384017275,0.061642765721612355,NC,Agent,0
3857.110450360834,28,0,1.2934366295699355,6.445915153388019,0.1172317530234234,NY,Agent,0
6700.821959106746,48,1,23.288128626224363,8.533787158905277,0.1609710511796094,FL,Call Center,0
6324.0683642680115,26,2,35.825587631124456,5.216454314516933,0.3689916254264021,OH,Agent,0
5902.805379391645,36,2,6.460438428601517,4.899155706609474,0.21206247521473545,NY,Agent,0
6812.144371933291,45,0,4.683099038992511,5.162744706559477,0.4095538860997781,FL,Call Center,0
11237.35327808599,75,0,7.636499458257598,2.7601419410964727,0.1972253800235591,NY,Agent,0
5335.422210766892,75,0,17.163060100563403,7.89692940627506,0.1795316268292681,IL,Agent,0
9920.695886478701,44,3,6.269374962899542,6.844003112345725,0.4705537419372243,IL,Call Center,0
3292.825570960488,40,2,2.0294380558136162,7.30550601394515,0.07816855115561164,NY,Call Center,0
6662.787425035563,53,2,8.524818852220601,5.791370992400758,0.2570879032667278,CA,Digital,1
7906.882662762514,79,2,5.760686696397133,5.42136612032972,0.14303663327419844,TX,Agent,0
8965.555828398195,83,1,14.48204224781506,9.526801014692554,0.3068809216519683,IL,Agent,0
9278.066449482138,33,0,30.17971398918141,9.065359410471048,0.47633558381707886,NY,Call Center,0
9483.368087999814,30,0,9.412479019625582,10.244401758553163,0.33951927027715867,NY,Call Center,0
6628.187319378906,65,2,41.51921156798737,7.117783054487612,0.18229412406416706,NC,Agent,0
6344.120518338582,38,0,19.12456932711432,10.057992283966257,0.07945789905146355,IL,Call Center,0
9644.939703142885,31,0,11.693989584505776,4.751752080838758,0.2574158497674445,IL,Digital,1
7021.739187795963,20,0,21.78871122989674,5.397444641576007,0.4543581368836427,IL,Agent,1
4310.784191655195,45,2,30.620217112697794,9.585302261045884,0.23750850821275138,NC,Agent,0
4666.781964991298,44,1,18.428938288248155,8.530264614780716,0.21653773075981836,NY,Agent,1
5201.369284995972,55,0,1.7974549960646633,5.12864877925531,0.2514363486266864,NY,Call Center,0
8742.90186013441,31,0,0.5168177979018379,2.8612252919408676,0.5001587831696954,NY,Agent,0
7856.064340176413,65,6,28.84554839081264,5.388107379022582,0.08129834340198362,OH,Digital,0
9226.21338516942,63,0,1.998780859094672,3.9453946761688954,0.42616782073493115,CA,Agent,0
6431.868384158664,48,0,14.00246467297278,11.173510447466024,0.5643017598379274,NY,Digital,0
7896.349227691786,30,0,1.78544547400693,8.280121930559252,0.6120273290881079,NY,Agent,0
9063.975984918341,51,0,43.99960813181521,3.702232267839703,0.31867676563494596,IL,Call Center,1
6726.633650699404,63,1,7.022760265178477,2.8650271180049627,0.16622108221736573,IL,Agent,0
8641.938093893528,42,2,17.962952421077834,3.6650601786463337,0.46774841460299427,NY,Digital,1
5845.185147333372,35,1,5.156008783883941,4.323524284600998,0.18075117226989035,NY,Digital,0
6592.36538358732,51,0,13.403166284578605,5.499898818608417,0.019748985338690295,TX,Agent,1
6545.655265004178,41,0,0.3102865038304777,9.343639472642662,0.3208475983330259,CA,Call Center,0
4510.400886027401,44,1,5.377549638575598,3.100449325940989,0.22240928054868322,TX,Agent,0
8717.431201963955,41,3,24.414080102696047,12.86861173453965,0.6294616689170532,NY,Call Center,1
6326.49414949319,38,2,8.614984801174009,3.1700992895140363,0.13013303232348913,NC,Agent,0
7531.235296819219,66,2,11.30723930948433,1.772856806716203,0.15779724752735738,FL,Digital,0
8701.866647264773,48,0,24.05980438714867,11.064914475970413,0.602134808347755,IL,Call Center,0
8616.32794007486,49,1,5.215571685072994,9.963766799510868,0.23561907054607165,CA,Call Center,0
9163.462772431965,61,0,1.0742162025795192,5.452953606731144,0.3506915416262932,NY,Agent,1
7253.786288726441,42,0,8.5241560513974,7.14399694537358,0.4644237885733534,TX,Agent,0
6441.754219889615,24,1,18.546250060649523,7.219707357306042,0.15201250166449243,IL,Call Center,1
7300.704472734003,75,1,15.237029733015355,6.410137286230675,0.3574479685810016,TX,Agent,1
3281.6639151049253,21,3,29.5714317470888,2.110561384588581,0.2281685973944332,IL,Call Center,0
3882.218818942282,56,0,53.015052743282084,0.2,0.2840404019842641,IL,Agent,0
4193.250969113994,35,1,33.256478041021424,3.465821453029749,0.4224125443175067,OH,Agent,0
5006.882930996296,32,4,4.16053637708588,11.448463234112843,0.2662322691596202,FL,Digital,1
8499.435566808592,20,0,26.32532104847687,11.56624050817997,0.38304310615929565,OH,Agent,0
5236.302361599848,78,1,18.869853210077174,5.214489106523073,0.35221925037895824,NY,Agent,0
6554.593614901526,46,1,12.331405947451298,3.126107332428986,0.2819178506214718,NY,Agent,1
10748.070744465163,40,1,5.3225940142226795,6.834363659188141,0.18899758971146985,TX,Call Center,0
6609.340072346436,67,0,24.864218464711215,7.316943586401076,0.31082755444579824,CA,Digital,0
9343.788921167716,20,0,8.290391024313866,7.802158557882173,0.2695796966485079,CA,Call Center,0
5165.955799975308,55,1,0.02423113729721804,0.2,0.25333762378235053,CA,Agent,0
6986.406105330925,51,1,21.703759932469467,15.473268551475487,0.38520000458417974,FL,Agent,0
5124.944862723547,55,0,5.834777778436767,9.397424004130897,0.36794851638120335,IL,Agent,0
6652.417310248594,26,0,33.42003705953716,5.406408888781001,0.2638751108836034,CA,Agent,0
9600.77034364349,81,2,35.3826908689019,3.8445671095174405,0.15537926880415068,CA,Agent,1
3181.6989420191285,33,3,2.410411314542887,8.961917082238815,0.2589031066086032,NY,Agent,0
8586.059108864643,63,2,29.191676102974046,7.486183845103624,0.4783126415375124,NY,Agent,0
8094.339005830695,68,1,7.7532300522346285,6.276442464103534,0.3516003969945783,CA,Digital,1
6014.625110758014,41,0,5.894819805268488,7.375003900922435,0.4765055961434757,CA,Agent,0
3884.8553640288637,26,1,10.876130569839193,5.661841187326156,0.6930461415184365,OH,Agent,0
7680.323769284674,37,0,4.897809646878589,7.2055867971519065,0.2767838653103981,TX,Agent,1
6176.268227340494,72,0,5.749778347304709,8.179088552860511,0.3369124034786534,NY,Agent,0
8081.69052838676,78,0,14.814601340225353,7.029950622246081,0.22473766133803794,NY,Digital,1
7554.630363808607,80,2,9.98551171992868,6.872765694965757,0.6530340237718656,CA,Call Center,1
11504.447228302288,33,0,35.81382758333702,10.178580399633544,0.714003035611256,NY,Call Center,1
6901.610931317439,58,1,18.167026361409036,1.2086786417446311,0.25193284659331106,FL,Agent,0
4941.256268445338,28,2,27.552347968237207,3.606353164324708,0.16958111382952662,NC,Agent,0
7948.1890873907905,65,3,7.695706903837038,6.079682057943068,0.16293960130786392,TX,Call Center,0
8049.9917099294125,45,1,24.350609248402183,3.8103972512122772,0.337353836323143,FL,Call Center,0
10897.968938101092,65,1,25.024071472727197,4.811902385268177,0.24063765523008832,CA,Agent,0
9587.778114786446,63,0,34.58262163649645,9.863225348670133,0.373495784437326,IL,Agent,0
8392.177647873774,84,2,6.536868879332472,5.553087078126825,0.23623423751992179,NC,Digital,0
11158.257228048904,50,0,1.2698042575024246,0.5123669168580782,0.26210853596758016,CA,Call Center,1
4528.092364192873,40,0,12.961794586172394,4.729974811997163,0.41653601967474546,OH,Agent,0
5900.621168125631,53,1,0.45798974988148344,6.174339522401616,0.4017223293974147,CA,Agent,0
5183.5601464861875,28,3,45.47447391009538,6.1190685973689805,0.3582889931993938,TX,Call Center,0
6525.4754921105805,25,0,1.2500272378659152,7.668112324039243,0.6201064872448602,CA,Digital,0
4058.284631109228,52,0,12.218933892529122,7.423165724266421,0.24502180028842738,IL,Agent,0
9087.877367036011,73,1,29.32553401824143,5.583521704422043,0.27246195326918504,NY,Agent,0
6944.443257253067,53,0,7.483976521759062,2.4208807252637,0.09556836430846179,IL,Digital,0
3822.9842637433553,70,1,25.742997359739128,4.676582245087313,0.30143549860176233,IL,Digital,0
4961.052296981146,29,2,20.046147066828834,4.131670330134606,0.22112013535082292,IL,Digital,0
8283.784618625488,48,2,2.659861490881203,5.144688591941232,0.12718193821563298,TX,Agent,0
9595.316419735953,59,2,20.668477751036,8.073505605773661,0.4203275211766985,CA,Agent,1
12491.827229229466,41,1,9.809185076041953,7.212308248691257,0.34280410347808044,TX,Digital,1
14784.656165018323,18,0,7.154988066089678,8.472017141225058,0.7825201300352898,CA,Agent,1
8536.023583189992,22,0,19.416978178873546,4.847750389191618,0.5859390023447821,TX,Agent,0
5026.154699920339,80,1,37.604681639958955,10.5250823048542,0.03949656612967389,CA,Agent,0
2169.884298171727,58,2,35.03972993084454,8.018515537790162,0.38645668928496735,FL,Agent,0
8169.27865585959,35,1,25.645630357627176,6.336704045525872,0.2454546923864548,FL,Digital,0
5467.647261724185,35,1,17.942259653106138,7.810039753133908,0.05473598925461197,NC,Agent,1
6461.606849550787,20,0,19.252748784866398,3.9727187561069055,0.16060231127039706,IL,Digital,0
5969.75800235048,81,2,20.779655795848512,0.2,0.24304476962213425,CA,Digital,0
7148.022783959037,25,2,12.406187132767979,4.179910892790666,0.6130223193603329,TX,Agent,0
10164.95057696911,68,0,19.130007625092052,8.242370871726505,0.23218141635308556,CA,Call Center,0
7892.621418613361,34,0,2.3405537897292734,6.240648119066891,0.18269497896042713,NY,Agent,0
7103.412907403279,40,0,30.78480212150383,5.5894965819663796,0.05476574733851564,NY,Call Center,0
4910.865617935471,36,1,4.9850763334365515,3.456479787666816,0.13025632589507186,TX,Agent,0
3313.2926382391074,73,1,8.959772243599387,0.2,0.24284187986141992,NC,Call Center,0
6284.230227316672,20,2,54.722206843175314,10.274536862444371,0.378525598350105,NC,Agent,0
7365.543622954198,41,1,16.356880517748483,5.376315774565178,0.08928658229878327,CA,Digital,0
11919.824783949707,36,2,3.406846746174363,4.711386054308427,0.28029172542921255,CA,Agent,0
7825.686303682214,36,1,0.2358428492314511,3.985061198724383,0.4139331632024584,OH,Agent,1
9956.848777557643,30,1,2.216370735810035,9.763567432879887,0.10024829965002509,NY,Agent,0
6251.76100365212,79,2,3.143312127238186,8.644052437138154,0.37610305070592087,IL,Agent,1
4537.640583957438,43,1,12.094402058011836,3.098281607367139,0.2757686591750083,NC,Agent,0
5087.20809441907,46,1,13.019282448853705,9.493628895130605,0.23665845333827434,CA,Agent,0
5686.934838660617,43,0,8.54005345267267,5.564788743236198,0.1773082490307237,NY,Digital,0
12821.174331087912,83,3,9.700974208848352,4.168373436038318,0.18023332395573044,OH,Agent,0
5446.533301939035,40,3,49.59825559890341,5.119162839607348,0.5413229128319961,IL,Agent,1
9596.223009340862,40,3,19.38957311466631,3.650108248455309,0.3297648510465622,NC,Call Center,1
5242.682054782434,39,0,11.862284119230718,2.0373686917536293,0.6086222447154349,IL,Digital,0
9828.93253218561,39,0,5.74728403313228,8.328392896525768,0.3495955686110265,NY,Agent,1
8462.377415264658,24,2,3.138481743906342,5.337885422905596,0.14883937426044813,OH,Agent,1
7108.405255854774,58,2,3.0573178650206745,7.851628600935812,0.46264143080604053,TX,Agent,0
7398.093684661415,19,0,18.492445287676713,6.861639993388639,0.40649738514999184,NC,Digital,0
5863.030761426524,33,2,1.5185579378434464,7.645623334059719,0.5706100154358968,FL,Call Center,0
8615.180503705202,31,4,16.817874505899137,0.2,0.29872796727188006,FL,Digital,0
6362.54129914805,37,1,34.23395708656888,3.399719251928949,0.5544867135367606,NY,Call Center,0
4435.9855905818795,68,1,7.39903110134656,7.708094266205545,0.16770018648058552,NY,Digital,0
4305.156064200952,58,1,113.97586607704972,2.175507917592096,0.13835708814309497,NC,Call Center,0
7931.469794305299,84,1,7.294335062661495,7.119195251436694,0.3914012299335162,NC,Digital,1
11447.728141026088,41,0,8.873615567748683,1.8278862599442753,0.18869889521158234,FL,Digital,0
7899.979033933596,80,0,82.34283471412974,6.049331950484083,0.5417061427023524,NC,Digital,0
7203.404184725294,21,2,8.412949069643341,10.82997118180817,0.09838268194740667,NY,Digital,0
8214.565349006358,51,2,9.83319975710992,8.323800345994874,0.09603869592885188,OH,Agent,1
10765.004354267063,71,1,26.36758477972932,0.4477771576777969,0.21119496354774225,IL,Agent,0
8048.456253409641,53,0,31.08034691781061,8.545114212948555,0.08132862441991269,TX,Agent,1
6472.681922915657,80,1,22.767246065793124,11.46671468018875,0.30331136285386184,TX,Agent,0
10265.721775149723,39,4,14.25687850120327,14.391048030485218,0.1915102301431076,IL,Call Center,0
8571.891096154033,20,1,3.8582126605317963,7.425227212406067,0.08216483453979838,OH,Digital,1
11339.38997998998,69,0,2.202451702628937,1.9067402283439352,0.0193196634609216,FL,Agent,0
7958.086093054765,22,1,0.4764598341686243,7.3040339340732885,0.18124280108086188,OH,Agent,0
4438.827420698749,69,1,16.30870752201841,10.788100795024395,0.006147114984796637,CA,Agent,1
4079.6020018858376,67,1,27.25734714450157,5.438735460749089,0.1531788943787405,CA,Call Center,0
11627.319830578124,74,0,15.549979530422876,9.129326768647674,0.3726029833805014,TX,Call Center,0
11809.164301958243,50,0,1.7099738537786922,3.481191003366936,0.38032886113859676,TX,Agent,1
7051.201966793498,77,2,4.188992297619483,7.1170597593805525,0.47355978313234387,NC,Agent,0
6542.0316971600305,29,2,7.783201648069951,0.2,0.25236972836121613,NY,Call Center,0
11153.610730605506,47,3,2.0817459091028105,3.148993854489846,0.40487032845202103,CA,Digital,0
4732.38579489128,26,0,9.381100231849286,5.981638058154432,0.09060101674729135,FL,Call Center,0
5263.182452610434,69,4,21.126004600670967,4.909929808270693,0.31274322376476804,OH,Agent,0
9108.316986722612,65,2,37.36683871921228,2.0981475171727606,0.3865059687610562,NC,Agent,0
6513.487192851026,72,0,42.52623566929841,4.501031405745132,0.1779734521562002,OH,Digital,0
7487.195333199822,69,0,40.615962766033725,6.9889651454039905,0.4145335114062146,FL,Agent,0
7091.392753688719,38,3,1.8245625057505575,5.741317238669343,0.2371026404762218,OH,Call Center,0
8343.936371997333,22,1,51.308474539930245,6.182812709612606,0.2573231455158791,NY,Digital,0
11018.704653284292,80,1,19.651096667934915,8.195906409257216,0.042055205901087474,NC,Agent,0
7726.462267254364,51,1,61.62452577910945,4.970511897800261,0.41778048726295175,IL,Agent,0
9109.846983192145,24,1,1.7451589155281297,10.077533649155743,0.4277304507494912,FL,Digital,0
2374.5697474224435,80,4,2.894203485184152,3.0321868016957625,0.22775990873297702,IL,Call Center,1
7378.203995174705,84,3,77.23780138457563,11.784007659178556,0.48676119964112613,OH,Agent,0
5391.924324267822,47,3,18.95432135567662,9.339115891482788,0.14363216278601237,NY,Digital,1
4452.96734894093,69,1,25.26064634856449,4.932006658463334,0.43469129494917974,CA,Agent,0
5304.619082678123,20,0,30.53360808533171,5.132043887306758,0.18390132667180187,TX,Call Center,0
6664.69139824797,24,2,2.2748000380918696,6.620206774835208,0.3980153826571246,NC,Digital,1
9789.756355890033,36,3,5.096818054877056,7.79601278961593,0.14542501572876074,IL,Agent,0
4184.01820565109,61,2,0.11322641635961628,9.283644825700371,0.16350642179325892,CA,Digital,1
7576.578731486044,26,0,76.55194441084241,1.9782262559547503,0.07225298286145271,IL,Digital,0
6289.576416666054,20,2,9.865727964082579,7.312327866183741,0.2053686733230948,CA,Digital,0
6680.817264095098,62,2,0.8371312366255295,0.2,0.6170530400468528,NY,Agent,1
10006.89456326151,69,0,0.18248355880076297,5.46809854249355,0.06561144601868756,CA,Digital,0
8845.288592509814,67,6,4.988040083545529,10.361737511362374,0.05499954257322737,FL,Call Center,1
10843.49526860686,71,0,4.420604496292963,1.7471729033445047,0.5047621553744802,NY,Agent,1
7113.735801875248,71,2,40.66658111248469,1.2022866419050127,0.4764684678644051,CA,Agent,0
5760.143470823243,58,1,1.3964111987172123,6.662385298643928,0.2201637266379774,NY,Call Center,0
6940.352957798751,52,1,18.123121733288375,10.162287492517805,0.056677284433070324,IL,Digital,0
8106.241978178054,75,1,8.083600500347945,6.976186353255966,0.14356755395456497,NY,Agent,0
7941.433396134277,41,0,1.2903992346668434,0.28614630935534624,0.18491096663052628,CA,Call Center,0
4789.029819416583,24,2,4.649533075417391,0.9506147608611779,0.2598963068037861,IL,Agent,1
7726.224454069686,68,0,38.22314135900756,6.293239298788258,0.2634275447984425,TX,Call Center,1
8070.570825347263,36,1,3.8162347798171625,2.462272742112698,0.08630230258264214,OH,Agent,0
13793.685093834802,83,2,11.217535062354527,6.410058881716968,0.4878277524210892,FL,Agent,1
12192.111528204176,45,1,39.430618213568856,6.5879853398008175,0.21424308560761082,TX,Call Center,1
5366.89162360295,75,1,10.211632300599888,4.530727468026868,0.16515927705077993,OH,Digital,0
6781.54159612706,20,2,85.37313656352438,11.44426288184644,0.15745982302907727,TX,Agent,0
3841.3949954074924,62,1,19.82631711301117,7.771401614802876,0.06880460292885923,FL,Call Center,0
6023.232465091284,48,2,10.73310693277803,9.634772636382529,0.4809146074721932,CA,Call Center,0
8289.012508975851,48,3,29.65377166454646,8.761745274814867,0.09312484634500741,NY,Call Center,1
10514.634052220585,35,1,11.357478531225112,5.549779314150397,0.23266031744132423,NY,Agent,0
5677.290405640979,83,3,11.297462674753522,5.416658245981956,0.44180135189554126,FL,Agent,0
5864.633899830508,44,2,14.729536761564036,5.107139889513689,0.0724884301638281,NC,Digital,0
2131.777425653363,74,1,7.455967744175767,8.043306757500732,0.24264774499547462,NY,Call Center,0
7093.335198637731,46,4,12.906189048684876,4.048904467884409,0.2826193879955043,IL,Agent,1
4843.963970351092,21,1,25.79644496577099,11.175098826103703,0.23042975297830337,NC,Agent,0
6176.401431584815,76,0,24.298512807309567,3.762392088982821,0.33050007979119655,IL,Agent,0
5307.84805458103,30,1,0.6984641465280415,6.643425216891085,0.14346876045121193,NY,Agent,0
7264.343614368608,36,1,10.068825011334074,5.312757563862154,0.2174412142052002,NC,Digital,0
3105.679021608422,75,1,4.397851066170778,4.64762005684042,0.3728935971829428,NY,Agent,0
3832.3868865225236,77,1,4.711949909291127,12.517040557390839,0.3419979291106977,CA,Digital,0
12823.117780070745,79,2,10.383070949874359,4.68283697576261,0.22098525259620483,FL,Digital,1
4281.443546814922,46,3,22.271100807147278,5.085836457022721,0.3060952276417358,NY,Agent,0
4758.036053863401,68,2,4.972847115272362,4.0075992046323305,0.11104381058621159,OH,Call Center,0
12092.283820803284,39,1,4.5773633341394255,6.123121847066769,0.28193526032296334,NY,Agent,0
14762.667923101017,67,1,29.43586901886156,5.696080897971918,0.25396546907850626,OH,Agent,0
4571.083427936645,51,0,4.569424252504532,2.6422406078870866,0.7464343290038182,CA,Agent,0
6579.377608029924,21,5,7.041997191489708,4.726890406957031,0.08295266619593507,NC,Agent,0
8353.888877351274,45,0,5.795072550251432,7.829059628351884,0.42879147196775785,CA,Agent,0
11821.74411101398,49,1,3.233033965259057,9.080960548265862,0.37063427482922845,NC,Call Center,0
5032.857303929406,35,1,27.265248055965728,6.0720018388964405,0.04596287704383176,CA,Agent,0
6886.805385144726,43,0,78.55019520987506,6.1769843719596285,0.26889056533399747,OH,Agent,0
9443.34394015436,51,0,2.046129060187283,4.91701478470417,0.4845218111084939,OH,Call Center,0
8586.915186166547,21,0,7.076008401583664,4.492674894126351,0.2954428851360121,IL,Call Center,0
6559.6098219247515,28,0,6.652891689922058,3.2412809103530926,0.5175483064909647,CA,Agent,0
7165.442588709897,69,1,3.4721040810192956,1.3300516372831461,0.36736920316058347,IL,Agent,0
4062.7604790750456,41,3,13.069766336333064,3.8926599776803896,0.23744373191417031,IL,Agent,0
6904.565640063337,58,1,40.6819169094451,8.71215860202154,0.022159246192493903,IL,Agent,0
6834.031274977612,55,2,0.9496602145827546,4.726749171908469,0.40618112488121716,IL,Agent,0
8080.42472406564,54,0,35.85850099859248,4.961943948917874,0.3761966184741876,NC,Digital,0
6111.68195295246,45,2,7.118621980617138,4.903544400856059,0.6428624632557398,NC,Agent,0
8678.846306362848,50,3,40.354191405084904,9.734122997498202,0.5318111675018803,FL,Agent,0
10031.78954454957,73,0,8.331770142861437,3.2148522884059876,0.19101685688199424,CA,Digital,1
7888.573319171165,82,0,5.155258283183463,6.8311600151699805,0.40897891376956,CA,Agent,1
8379.39102099801,35,2,0.6083329430505026,5.794601599289508,0.30211218450933436,TX,Agent,0
7632.888368944668,62,1,0.07752927432459789,6.203780475284306,0.17478909515465463,NC,Call Center,0
7500.210982728536,82,1,23.301303054225745,6.733051221349351,0.2647868659739844,FL,Agent,1
5696.104916142882,18,2,42.16704882375801,6.17149482080421,0.33068380151099297,CA,Agent,0
8291.23565418327,70,0,11.002529616866585,8.379065659952758,0.1782024913279482,NY,Agent,0
7256.783503966276,51,1,15.952345775822746,5.9122280161112135,0.39589990914837925,FL,Digital,0
12732.920772326486,82,0,0.40796431762045837,11.233129180277093,0.2800405738981606,NC,Digital,1
11433.387256188105,56,1,28.979975418967154,6.133439816900538,0.5369820431747213,TX,Agent,0
8464.616381391252,74,1,11.991628200820742,0.889599352199191,0.25626588636258835,CA,Agent,1
5592.356975763081,29,1,48.53064028033122,7.914931074431195,0.08994199982567165,NY,Agent,1
4718.971320041455,27,0,17.45258031379148,7.176290415779346,0.3247057306063392,CA,Agent,0
10477.857382722163,80,1,11.024404727064148,6.097635095285773,0.38125958288623574,IL,Call Center,1
8156.873062867846,53,1,0.12035409468501417,5.221286053136566,0.1947739022655988,TX,Call Center,1
8700.358508479027,55,0,35.02625368607177,0.2,0.30163340676801637,CA,Agent,1
3138.5350325645186,29,2,18.76161636990002,0.2,0.11484735285645413,NY,Agent,0
9818.596203895451,33,0,18.036489551469973,10.942557661492444,0.21444807144378178,NC,Digital,0
8636.050845535907,72,3,39.67851751857828,4.243492190701839,0.16842356060568298,OH,Agent,1
4723.923288963805,38,1,3.459889970770538,8.896861282656625,0.2506412100945355,IL,Agent,0
6321.1879813751275,57,0,31.250392592933423,1.1909001802786148,0.3354570019142997,FL,Call Center,0
8159.293010891299,39,1,1.6611274484657133,2.859425113895203,0.6202782539966126,NC,Agent,1
7631.166995890609,35,1,1.0509756626683397,8.035922840645148,0.07696337817201293,TX,Agent,0
6769.572035491113,29,0,42.20985338214652,5.692496892904101,0.6712258585479886,NC,Agent,0
7241.279329835098,80,1,48.35654699696059,7.613001515968137,0.2401955818291997,CA,Digital,0
6870.056554482787,80,1,2.654725940897626,5.959102302210577,0.16038921353914526,NY,Digital,1
7881.406280256171,25,1,5.334273955493979,5.376984107980174,0.49455551238480117,CA,Agent,0
11178.729932482893,41,0,7.708404400860984,3.9598685154753293,0.5470968709034669,OH,Digital,0
1083.3538976717562,55,1,35.33878441405948,2.4179920322099977,0.6069991310602684,TX,Agent,1
6907.874338725789,43,1,32.341445387362896,10.208103869197496,0.6017031392303573,CA,Call Center,0
7941.2810534311175,66,0,6.725677300591995,10.701927318389643,0.05973515670197355,NC,Agent,0
8239.984974217748,35,0,26.66769780230874,2.883891135767448,0.34456863892866757,NC,Agent,1
6570.213546696776,21,2,0.6636477687495036,2.6877626939791552,0.3003692686507166,NY,Digital,0
